price,product_name,product_url,current_price,discount_rate,original_price,brand_name,brand_url,seller_name,seller_url,review,feature,category,detail,description
"<div class=""product-price__current-price"" style=""color:#27272A"">4.990.000<sup>₫</sup></div>",Điện Thoại Samsung Galaxy A15 LTE (8GB/128GB)- Đã Kích Hoạt Bảo Hành Điện tử - Hàng Chính Hãng,https://tiki.vn/dien-thoai-samsung-galazy-a15-lte-8gb-128gb-da-kich-hoat-bao-hanh-dien-tu-hang-chinh-hang-p273951550.html,3.950.000₫,-21%,4.990.000₫,Samsung,https://tiki.vn/thuong-hieu/samsung.html,,,,,"[<selenium.webdriver.remote.webelement.WebElement (session=""22095cf87c3ceab4f40f956a6f79472e"", element=""f.96547D8636C6DADC6103746505AF1C6A.d.0A2665ED2205EF99CF08FEFA2D4D9810.e.97"")>, <selenium.webdriver.remote.webelement.WebElement (session=""22095cf87c3ceab4f40f956a6f79472e"", element=""f.96547D8636C6DADC6103746505AF1C6A.d.0A2665ED2205EF99CF08FEFA2D4D9810.e.99"")>, <selenium.webdriver.remote.webelement.WebElement (session=""22095cf87c3ceab4f40f956a6f79472e"", element=""f.96547D8636C6DADC6103746505AF1C6A.d.0A2665ED2205EF99CF08FEFA2D4D9810.e.54"")>, <selenium.webdriver.remote.webelement.WebElement (session=""22095cf87c3ceab4f40f956a6f79472e"", element=""f.96547D8636C6DADC6103746505AF1C6A.d.0A2665ED2205EF99CF08FEFA2D4D9810.e.57"")>]","Ưu đãi đến 600k với thẻ TikiCard
Đăng ký",
price,product_name,product_url,current_price,discount_rate,original_price,brand_name,brand_url,seller_name,seller_url,review,feature,category,detail,description
"<div class=""product-price__current-price"" style=""color:#27272A"">299.000<sup>₫</sup></div>",Payback Time - Ngày Đòi Nợ,https://tiki.vn/payback-time-ngay-doi-no-p3608625.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.294590_Y.1876910_Z.3959479_CN.Product-Ads-21%2F06%2F2024-%2F-NGAY-%C4%90OI-NO&itm_medium=CPC&itm_source=tiki-ads&spid=3679503,279.000₫,-7%,299.000₫,Phil Town,https://tiki.vn/author/phil-town.html,,,,"[<selenium.webdriver.remote.webelement.WebElement (session=""86b71cb235b737172dcc09e7e9f6d6aa"", element=""f.13068BD32BEDEC95FAD7607DAE074C64.d.ABA14F1800F369E531514606AC00102E.e.134"")>, <selenium.webdriver.remote.webelement.WebElement (session=""86b71cb235b737172dcc09e7e9f6d6aa"", element=""f.13068BD32BEDEC95FAD7607DAE074C64.d.ABA14F1800F369E531514606AC00102E.e.161"")>, <selenium.webdriver.remote.webelement.WebElement (session=""86b71cb235b737172dcc09e7e9f6d6aa"", element=""f.13068BD32BEDEC95FAD7607DAE074C64.d.ABA14F1800F369E531514606AC00102E.e.162"")>]","[<selenium.webdriver.remote.webelement.WebElement (session=""86b71cb235b737172dcc09e7e9f6d6aa"", element=""f.13068BD32BEDEC95FAD7607DAE074C64.d.ABA14F1800F369E531514606AC00102E.e.103"")>, <selenium.webdriver.remote.webelement.WebElement (session=""86b71cb235b737172dcc09e7e9f6d6aa"", element=""f.13068BD32BEDEC95FAD7607DAE074C64.d.ABA14F1800F369E531514606AC00102E.e.105"")>, <selenium.webdriver.remote.webelement.WebElement (session=""86b71cb235b737172dcc09e7e9f6d6aa"", element=""f.13068BD32BEDEC95FAD7607DAE074C64.d.ABA14F1800F369E531514606AC00102E.e.58"")>, <selenium.webdriver.remote.webelement.WebElement (session=""86b71cb235b737172dcc09e7e9f6d6aa"", element=""f.13068BD32BEDEC95FAD7607DAE074C64.d.ABA14F1800F369E531514606AC00102E.e.61"")>, <selenium.webdriver.remote.webelement.WebElement (session=""86b71cb235b737172dcc09e7e9f6d6aa"", element=""f.13068BD32BEDEC95FAD7607DAE074C64.d.ABA14F1800F369E531514606AC00102E.e.64"")>, <selenium.webdriver.remote.webelement.WebElement (session=""86b71cb235b737172dcc09e7e9f6d6aa"", element=""f.13068BD32BEDEC95FAD7607DAE074C64.d.ABA14F1800F369E531514606AC00102E.e.67"")>, <selenium.webdriver.remote.webelement.WebElement (session=""86b71cb235b737172dcc09e7e9f6d6aa"", element=""f.13068BD32BEDEC95FAD7607DAE074C64.d.ABA14F1800F369E531514606AC00102E.e.70"")>]","2 Mã Giảm Giá
Giảm 20K
Giảm 5%","""Trong chứng khoán và thị trường tài chính, dám tham gia đầu tư cũng là một thành công tâm lý ban đầu. Dù vậy, 95% nhà đầu tư Việt Nam thuộc nhóm nhà đầu tư nhỏ lẻ với vốn kiến thức tài chính vô cùng hạn chế. Họ tham gia vào thị trường chứng khoán với 100% ý chí và sự quyết tâm chiến thắng thị trường, nhưng thật không may mắn kết cục cuối cùng của họ luôn là sự thất bại và mất tiền.
Bởi vì, chúng ta thường dễ dàng nghe theo các “lời khuyên miễn phí” đến từ bạn bè, những người môi giới, những người nghe ngóng thông tin từ các “đội lái” làm giá và thao túng chứng khoán. Chúng ta không biết làm thế nào để phân biệt hai khái niệm “giá cả – pricing” và “giá trị – value”. Hay mua mua, bán bán liên tục hàng ngày với việc dán mắt vào bảng điện tử, phân tích biểu đồ, đường trung bình giá… và mong đợi một vận may cổ phiếu cùng giá của nó sẽ đi theo suy đoán của mình?"
price,product_name,product_url,current_price,discount_rate,original_price,brand_name,brand_url,seller_name,seller_url,review,feature,category,detail,description
"<div class=""product-price__current-price"" style=""color:#27272A"">276.000<sup>₫</sup></div>",Combo Tư Duy Ngược + Tư Duy Mở (Nguyễn Anh Dũng) SBOOKS,https://tiki.vn/combo-tu-duy-nguoc-tu-duy-mo-nguyen-anh-dung-sbooks-p270546273.html?spid=270546274,125.000₫,-55%,276.000₫,Nguyễn Anh Dũng,https://tiki.vn/author/nguyen-anh-dung.html,,,,,"[<selenium.webdriver.remote.webelement.WebElement (session=""0ae0daae300291e9a272c0133d9d493a"", element=""f.56EDE2083EE85583701758CB52E6B6F3.d.344A9336D77DDD8575F0AEDC25677B3D.e.103"")>, <selenium.webdriver.remote.webelement.WebElement (session=""0ae0daae300291e9a272c0133d9d493a"", element=""f.56EDE2083EE85583701758CB52E6B6F3.d.344A9336D77DDD8575F0AEDC25677B3D.e.105"")>, <selenium.webdriver.remote.webelement.WebElement (session=""0ae0daae300291e9a272c0133d9d493a"", element=""f.56EDE2083EE85583701758CB52E6B6F3.d.344A9336D77DDD8575F0AEDC25677B3D.e.61"")>, <selenium.webdriver.remote.webelement.WebElement (session=""0ae0daae300291e9a272c0133d9d493a"", element=""f.56EDE2083EE85583701758CB52E6B6F3.d.344A9336D77DDD8575F0AEDC25677B3D.e.64"")>, <selenium.webdriver.remote.webelement.WebElement (session=""0ae0daae300291e9a272c0133d9d493a"", element=""f.56EDE2083EE85583701758CB52E6B6F3.d.344A9336D77DDD8575F0AEDC25677B3D.e.67"")>, <selenium.webdriver.remote.webelement.WebElement (session=""0ae0daae300291e9a272c0133d9d493a"", element=""f.56EDE2083EE85583701758CB52E6B6F3.d.344A9336D77DDD8575F0AEDC25677B3D.e.70"")>]","4 Mã Giảm Giá
Giảm 10K
Giảm 15K","THÔNG TIN TÁC PHẨM
Tên tác phẩm: Combo 2 Cuốn Tư Duy Ngược + Tư Duy Mở
Tác giả: Nguyễn Anh Dũng
Thương Hiệu: Sbooks
Nhà xuất bản: NXB Dân Trí
Năm xuất bản: 2023
Loại bìa: Bìa mềm
Khổ: 13x20 cm
Số trang: 452
_________________________________"
price,product_name,product_url,current_price,discount_rate,original_price,brand_name,brand_url,seller_name,seller_url,review,feature,category,detail,description
"<div class=""product-price__current-price"" style=""color:#27272A"">299.000<sup>₫</sup></div>",Payback Time - Ngày Đòi Nợ,https://tiki.vn/payback-time-ngay-doi-no-p3608625.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.294590_Y.1876910_Z.3959479_CN.Product-Ads-21%2F06%2F2024-%2F-NGAY-%C4%90OI-NO&itm_medium=CPC&itm_source=tiki-ads&spid=3679503,279.000₫,-7%,299.000₫,Phil Town,https://tiki.vn/author/phil-town.html,HappyLive,,,"[<selenium.webdriver.remote.webelement.WebElement (session=""b4706f8b09e513fb960912278279d9f2"", element=""f.266A31BF9F5D5DBB6FE4D38325C0F1A7.d.6E4575A968B675383925116E21CF9233.e.132"")>, <selenium.webdriver.remote.webelement.WebElement (session=""b4706f8b09e513fb960912278279d9f2"", element=""f.266A31BF9F5D5DBB6FE4D38325C0F1A7.d.6E4575A968B675383925116E21CF9233.e.160"")>, <selenium.webdriver.remote.webelement.WebElement (session=""b4706f8b09e513fb960912278279d9f2"", element=""f.266A31BF9F5D5DBB6FE4D38325C0F1A7.d.6E4575A968B675383925116E21CF9233.e.161"")>]","[<selenium.webdriver.remote.webelement.WebElement (session=""b4706f8b09e513fb960912278279d9f2"", element=""f.266A31BF9F5D5DBB6FE4D38325C0F1A7.d.6E4575A968B675383925116E21CF9233.e.98"")>, <selenium.webdriver.remote.webelement.WebElement (session=""b4706f8b09e513fb960912278279d9f2"", element=""f.266A31BF9F5D5DBB6FE4D38325C0F1A7.d.6E4575A968B675383925116E21CF9233.e.100"")>, <selenium.webdriver.remote.webelement.WebElement (session=""b4706f8b09e513fb960912278279d9f2"", element=""f.266A31BF9F5D5DBB6FE4D38325C0F1A7.d.6E4575A968B675383925116E21CF9233.e.52"")>, <selenium.webdriver.remote.webelement.WebElement (session=""b4706f8b09e513fb960912278279d9f2"", element=""f.266A31BF9F5D5DBB6FE4D38325C0F1A7.d.6E4575A968B675383925116E21CF9233.e.55"")>, <selenium.webdriver.remote.webelement.WebElement (session=""b4706f8b09e513fb960912278279d9f2"", element=""f.266A31BF9F5D5DBB6FE4D38325C0F1A7.d.6E4575A968B675383925116E21CF9233.e.58"")>, <selenium.webdriver.remote.webelement.WebElement (session=""b4706f8b09e513fb960912278279d9f2"", element=""f.266A31BF9F5D5DBB6FE4D38325C0F1A7.d.6E4575A968B675383925116E21CF9233.e.61"")>, <selenium.webdriver.remote.webelement.WebElement (session=""b4706f8b09e513fb960912278279d9f2"", element=""f.266A31BF9F5D5DBB6FE4D38325C0F1A7.d.6E4575A968B675383925116E21CF9233.e.64"")>]","2 Mã Giảm Giá
Giảm 20K
Giảm 5%","""Trong chứng khoán và thị trường tài chính, dám tham gia đầu tư cũng là một thành công tâm lý ban đầu. Dù vậy, 95% nhà đầu tư Việt Nam thuộc nhóm nhà đầu tư nhỏ lẻ với vốn kiến thức tài chính vô cùng hạn chế. Họ tham gia vào thị trường chứng khoán với 100% ý chí và sự quyết tâm chiến thắng thị trường, nhưng thật không may mắn kết cục cuối cùng của họ luôn là sự thất bại và mất tiền.
Bởi vì, chúng ta thường dễ dàng nghe theo các “lời khuyên miễn phí” đến từ bạn bè, những người môi giới, những người nghe ngóng thông tin từ các “đội lái” làm giá và thao túng chứng khoán. Chúng ta không biết làm thế nào để phân biệt hai khái niệm “giá cả – pricing” và “giá trị – value”. Hay mua mua, bán bán liên tục hàng ngày với việc dán mắt vào bảng điện tử, phân tích biểu đồ, đường trung bình giá… và mong đợi một vận may cổ phiếu cùng giá của nó sẽ đi theo suy đoán của mình?"
product_name,product_url,current_price,discount_rate,original_price,brand_name,brand_url,seller_name,seller_url,review,feature,category,detail,description
Payback Time - Ngày Đòi Nợ,https://tiki.vn/payback-time-ngay-doi-no-p3608625.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.294590_Y.1876910_Z.3959479_CN.Product-Ads-21%2F06%2F2024-%2F-NGAY-%C4%90OI-NO&itm_medium=CPC&itm_source=tiki-ads&spid=3679503,279.000₫,-7%,299.000₫,Phil Town,https://tiki.vn/author/phil-town.html,HappyLive,https://tiki.vn/cua-hang/happylive?source_screen=product_detail&source_engine=organic,,"[<selenium.webdriver.remote.webelement.WebElement (session=""e4d34ab214a304ed359e1eb01171d50e"", element=""f.C3D5242562C7B0D24705188BB38B7231.d.3F386B3B46BA0BA93E1E5953CD47E324.e.136"")>, <selenium.webdriver.remote.webelement.WebElement (session=""e4d34ab214a304ed359e1eb01171d50e"", element=""f.C3D5242562C7B0D24705188BB38B7231.d.3F386B3B46BA0BA93E1E5953CD47E324.e.159"")>, <selenium.webdriver.remote.webelement.WebElement (session=""e4d34ab214a304ed359e1eb01171d50e"", element=""f.C3D5242562C7B0D24705188BB38B7231.d.3F386B3B46BA0BA93E1E5953CD47E324.e.160"")>]","[<selenium.webdriver.remote.webelement.WebElement (session=""e4d34ab214a304ed359e1eb01171d50e"", element=""f.C3D5242562C7B0D24705188BB38B7231.d.3F386B3B46BA0BA93E1E5953CD47E324.e.101"")>, <selenium.webdriver.remote.webelement.WebElement (session=""e4d34ab214a304ed359e1eb01171d50e"", element=""f.C3D5242562C7B0D24705188BB38B7231.d.3F386B3B46BA0BA93E1E5953CD47E324.e.103"")>, <selenium.webdriver.remote.webelement.WebElement (session=""e4d34ab214a304ed359e1eb01171d50e"", element=""f.C3D5242562C7B0D24705188BB38B7231.d.3F386B3B46BA0BA93E1E5953CD47E324.e.56"")>, <selenium.webdriver.remote.webelement.WebElement (session=""e4d34ab214a304ed359e1eb01171d50e"", element=""f.C3D5242562C7B0D24705188BB38B7231.d.3F386B3B46BA0BA93E1E5953CD47E324.e.59"")>, <selenium.webdriver.remote.webelement.WebElement (session=""e4d34ab214a304ed359e1eb01171d50e"", element=""f.C3D5242562C7B0D24705188BB38B7231.d.3F386B3B46BA0BA93E1E5953CD47E324.e.62"")>, <selenium.webdriver.remote.webelement.WebElement (session=""e4d34ab214a304ed359e1eb01171d50e"", element=""f.C3D5242562C7B0D24705188BB38B7231.d.3F386B3B46BA0BA93E1E5953CD47E324.e.65"")>, <selenium.webdriver.remote.webelement.WebElement (session=""e4d34ab214a304ed359e1eb01171d50e"", element=""f.C3D5242562C7B0D24705188BB38B7231.d.3F386B3B46BA0BA93E1E5953CD47E324.e.68"")>]","2 Mã Giảm Giá
Giảm 20K
Giảm 5%","""Trong chứng khoán và thị trường tài chính, dám tham gia đầu tư cũng là một thành công tâm lý ban đầu. Dù vậy, 95% nhà đầu tư Việt Nam thuộc nhóm nhà đầu tư nhỏ lẻ với vốn kiến thức tài chính vô cùng hạn chế. Họ tham gia vào thị trường chứng khoán với 100% ý chí và sự quyết tâm chiến thắng thị trường, nhưng thật không may mắn kết cục cuối cùng của họ luôn là sự thất bại và mất tiền.
